Long Station Name,Collection Date,EC,Sacramento X2,Location,WYT,Cl
Old River South of Rock Slough (St 5A),7/3/1989,282,84.23126759,OMR,D,36
Clifton Court Intake,7/5/1989,333,83.6210952,OMR,D,39
Rock Slough @ Old River,7/5/1989,284,83.6210952,OMR,D,38
Little Connection Sl. @ Empire Tr.,7/18/1989,176,82.03252197,SJRcorridor,D,12
Old River North of Rock Slough (St 4b),7/25/1989,350,80.02863026,OMR,D,68
Middle River at Bacon Island Bridge,7/25/1989,200,80.02863026,OMR,D,25
San Joaquin River @ Mossdale Bridge - C7A,7/25/1989,800,80.02863026,SJRcorridor,D,130
Little Connection Sl. @ Empire Tr.,7/25/1989,130,80.02863026,SJRcorridor,D,4
Old River nr Tracy,7/25/1989,850,80.02863026,SouthDelta,D,140
Grant Ln Can @ Tracy Rd Bdg,7/25/1989,800,80.02863026,SouthDelta,D,130
Grant Line/Fabian/Bell Canals nr Old R.,7/25/1989,800,80.02863026,SouthDelta,D,130
Rock Slough @ Old River,9/6/1989,552,85.82681958,OMR,D,106
Little Connection Sl. @ Empire Tr.,9/20/1989,200,82.70448175,SJRcorridor,D,8
Rock Slough @ Old River,10/2/1989,520,81.51083417,OMR,C,97
Clifton Court Intake,10/2/1989,405,81.51083417,OMR,C,66
Little Connection Sl. @ Empire Tr.,10/17/1989,162,85.49071827,SJRcorridor,C,9
Rock Slough @ Old River,11/7/1989,638,87.11334397,OMR,C,135
Clifton Court Intake,11/7/1989,469,87.11334397,OMR,C,78
Little Connection Sl. @ Empire Tr.,11/7/1989,162,87.11334397,SJRcorridor,C,10
Rock Slough @ Old River,12/5/1989,810,82.38805208,OMR,C,183
Clifton Court Intake,12/5/1989,565,82.38805208,OMR,C,102
Little Connection Sl. @ Empire Tr.,12/5/1989,195,82.38805208,SJRcorridor,C,14
Rock Slough @ Old River,1/24/1990,962,79.66720736,OMR,C,222
Old River North of Rock Slough (St 4b),1/24/1990,804,79.66720736,OMR,C,180
Middle River at Bacon Island Bridge,1/24/1990,420,79.66720736,OMR,C,73
Little Connection Sl. @ Empire Tr.,1/24/1990,204,79.66720736,SJRcorridor,C,16
San Joaquin River @ Mossdale Bridge - C7A,1/24/1990,1310,79.66720736,SJRcorridor,C,186
Grant Ln Can @ Tracy Rd Bdg,1/24/1990,1200,79.66720736,SouthDelta,C,177
Old River nr Tracy,1/24/1990,1190,79.66720736,SouthDelta,C,172
Grant Line/Fabian/Bell Canals nr Old R.,1/24/1990,1100,79.66720736,SouthDelta,C,165
Old River South of Rock Slough (St 5A),2/2/1990,711,83.0339583,OMR,C,151
Clifton Court Intake,2/7/1990,586,84.33818965,OMR,C,116
Clifton Court Intake,2/14/1990,515,84.5852336,OMR,C,94
San Joaquin River @ Mossdale Bridge - C7A,2/14/1990,1300,84.5852336,SJRcorridor,C,180
Old River nr Tracy,2/14/1990,1320,84.5852336,SouthDelta,C,186
Grant Ln Can @ Tracy Rd Bdg,2/14/1990,1240,84.5852336,SouthDelta,C,173
Clifton Court Intake,2/21/1990,472,80.12996718,OMR,C,79
Rock Slough @ Old River,2/23/1990,598,83.08252588,OMR,C,119
Rock Slough @ Old River,3/20/1990,548,85.09103604,OMR,C,103
Clifton Court Intake,3/20/1990,404,85.09103604,OMR,C,63
Old River South of Rock Slough (St 5A),4/1/1990,751,92.60495482,OMR,C,160
Clifton Court Intake,4/24/1990,532,86.79032173,OMR,C,101
Old River North of Rock Slough (St 4b),4/25/1990,905,87.22990049,OMR,C,211
Rock Slough @ Old River,4/25/1990,864,87.22990049,OMR,C,195
Middle River at Bacon Island Bridge,4/25/1990,349,87.22990049,OMR,C,58
Little Connection Sl. @ Empire Tr.,4/25/1990,164,87.22990049,SJRcorridor,C,10
San Joaquin River @ Mossdale Bridge - C7A,4/25/1990,823,87.22990049,SJRcorridor,C,111
Old River nr Tracy,4/25/1990,1120,87.22990049,SouthDelta,C,173
Grant Ln Can @ Tracy Rd Bdg,4/25/1990,839,87.22990049,SouthDelta,C,121
Grant Line/Fabian/Bell Canals nr Old R.,4/25/1990,671,87.22990049,SouthDelta,C,109
Rock Slough @ Old River,5/23/1990,660,90.30188297,OMR,C,141
Clifton Court Intake,5/23/1990,654,90.30188297,OMR,C,132
Rock Slough @ Old River,6/26/1990,377,87.03302324,OMR,C,58
Clifton Court Intake,6/27/1990,786,84.4854239,OMR,C,132
Middle River at Bacon Island Bridge,7/9/1990,330,87.6328401,OMR,C,44
Rock Slough @ Old River,7/10/1990,449,87.75334412,OMR,C,77
Old River North of Rock Slough (St 4b),7/10/1990,408,87.75334412,OMR,C,68
Grant Line/Fabian/Bell Canals nr Old R.,7/10/1990,367,87.75334412,SouthDelta,C,52
Old River North of Rock Slough (St 4b),7/16/1990,450,85.00509504,OMR,C,83
Rock Slough @ Old River,7/16/1990,441,85.00509504,OMR,C,77
Middle River at Bacon Island Bridge,7/16/1990,303,85.00509504,OMR,C,38
Grant Line/Fabian/Bell Canals nr Old R.,7/16/1990,777,85.00509504,SouthDelta,C,114
Rock Slough @ Old River,7/26/1990,572,86.56430395,OMR,C,117
Old River North of Rock Slough (St 4b),7/26/1990,524,86.56430395,OMR,C,104
Middle River at Bacon Island Bridge,7/26/1990,286,86.56430395,OMR,C,38
Little Connection Sl. @ Empire Tr.,7/26/1990,160,86.56430395,SJRcorridor,C,10
San Joaquin River @ Mossdale Bridge - C7A,7/26/1990,853,86.56430395,SJRcorridor,C,122
Old River nr Tracy,7/26/1990,916,86.56430395,SouthDelta,C,139
Grant Ln Can @ Tracy Rd Bdg,7/26/1990,843,86.56430395,SouthDelta,C,122
Grant Line/Fabian/Bell Canals nr Old R.,7/26/1990,396,86.56430395,SouthDelta,C,65
Middle River at Bacon Island Bridge,7/30/1990,281,85.42890232,OMR,C,39
Rock Slough @ Old River,7/31/1990,547,85.26138636,OMR,C,113
Old River North of Rock Slough (St 4b),7/31/1990,533,85.26138636,OMR,C,109
Grant Line/Fabian/Bell Canals nr Old R.,7/31/1990,828,85.26138636,SouthDelta,C,126
Middle River at Bacon Island Bridge,8/6/1990,458,86.53798294,OMR,C,80
Rock Slough @ Old River,8/7/1990,635,84.4251127,OMR,C,138
Old River North of Rock Slough (St 4b),8/7/1990,595,84.4251127,OMR,C,126
Grant Line/Fabian/Bell Canals nr Old R.,8/7/1990,482,84.4251127,SouthDelta,C,85
Rock Slough @ Old River,8/13/1990,508,82.37363354,OMR,C,105
Old River North of Rock Slough (St 4b),8/13/1990,504,82.37363354,OMR,C,102
Middle River at Bacon Island Bridge,8/13/1990,296,82.37363354,OMR,C,43
Grant Line/Fabian/Bell Canals nr Old R.,8/13/1990,672,82.37363354,SouthDelta,C,102
Clifton Court Intake,8/21/1990,397,82.94560259,OMR,C,69
Rock Slough @ Old River,8/22/1990,477,83.47764088,OMR,C,94
Old River North of Rock Slough (St 4b),8/22/1990,463,83.47764088,OMR,C,90
Middle River at Bacon Island Bridge,8/22/1990,269,83.47764088,OMR,C,34
Little Connection Sl. @ Empire Tr.,8/22/1990,178,83.47764088,SJRcorridor,C,9
San Joaquin River @ Mossdale Bridge - C7A,8/22/1990,738,83.47764088,SJRcorridor,C,101
Old River nr Tracy,8/22/1990,857,83.47764088,SouthDelta,C,126
Grant Ln Can @ Tracy Rd Bdg,8/22/1990,735,83.47764088,SouthDelta,C,103
Grant Line/Fabian/Bell Canals nr Old R.,8/22/1990,652,83.47764088,SouthDelta,C,95
Middle River at Bacon Island Bridge,8/27/1990,267,83.52017111,OMR,C,34
Old River North of Rock Slough (St 4b),8/28/1990,464,84.07314596,OMR,C,90
Rock Slough @ Old River,8/28/1990,461,84.07314596,OMR,C,89
Grant Line/Fabian/Bell Canals nr Old R.,8/28/1990,644,84.07314596,SouthDelta,C,95
Old River South of Rock Slough (St 5A),9/4/1990,479,85.84737194,OMR,C,90
Middle River at Bacon Island Bridge,9/4/1990,293,85.84737194,OMR,C,37
Rock Slough @ Old River,9/5/1990,483,86.59648732,OMR,C,90
Old River North of Rock Slough (St 4b),9/5/1990,474,86.59648732,OMR,C,87
Grant Line/Fabian/Bell Canals nr Old R.,9/5/1990,816,86.59648732,SouthDelta,C,122
Middle River at Bacon Island Bridge,9/10/1990,302,83.68375569,OMR,C,36
Old River North of Rock Slough (St 4b),9/11/1990,527,86.1336185,OMR,C,101
Rock Slough @ Old River,9/11/1990,510,86.1336185,OMR,C,99
Grant Line/Fabian/Bell Canals nr Old R.,9/11/1990,397,86.1336185,SouthDelta,C,61
Rock Slough @ Old River,9/17/1990,548,85.19881494,OMR,C,105
Old River North of Rock Slough (St 4b),9/17/1990,544,85.19881494,OMR,C,107
Grant Line/Fabian/Bell Canals nr Old R.,9/17/1990,422,85.19881494,SouthDelta,C,64
Middle River at Bacon Island Bridge,9/18/1990,327,87.49634818,OMR,C,41
Clifton Court Intake,9/24/1990,504,90.82305445,OMR,C,88
Middle River at Bacon Island Bridge,9/24/1990,368,90.82305445,OMR,C,49
Rock Slough @ Old River,9/25/1990,583,91.8739207,OMR,C,114
Old River North of Rock Slough (St 4b),9/25/1990,573,91.8739207,OMR,C,112
Grant Line/Fabian/Bell Canals nr Old R.,9/25/1990,447,91.8739207,SouthDelta,C,73
Rock Slough @ Old River,10/1/1990,618,91.47315676,OMR,C,121
Old River North of Rock Slough (St 4b),10/1/1990,613,91.47315676,OMR,C,120
Grant Line/Fabian/Bell Canals nr Old R.,10/1/1990,595,91.47315676,SouthDelta,C,91
Contra Costa PP Number 01,10/2/1990,625,92.40360011,OMR,C,124
Middle River at Bacon Island Bridge,10/2/1990,437,92.40360011,OMR,C,62
Middle River at Bacon Island Bridge,10/10/1990,481,93.96433834,OMR,C,75
Old River North of Rock Slough (St 4b),10/11/1990,836,94.23950241,OMR,C,187
Rock Slough @ Old River,10/11/1990,816,94.23950241,OMR,C,178
Grant Line/Fabian/Bell Canals nr Old R.,10/11/1990,631,94.23950241,SouthDelta,C,107
Middle River at Bacon Island Bridge,10/16/1990,542,94.0236734,OMR,C,85
Old River North of Rock Slough (St 4b),10/17/1990,863,93.81403956,OMR,C,193
Rock Slough @ Old River,10/17/1990,847,93.81403956,OMR,C,191
Grant Line/Fabian/Bell Canals nr Old R.,10/17/1990,761,93.81403956,SouthDelta,C,129
Clifton Court Intake,10/23/1990,710,94.64630634,OMR,C,138
Rock Slough @ Old River,10/24/1990,960,94.04183083,OMR,C,226
Old River North of Rock Slough (St 4b),10/24/1990,921,94.04183083,OMR,C,216
Middle River at Bacon Island Bridge,10/24/1990,585,94.04183083,OMR,C,98
Little Connection Sl. @ Empire Tr.,10/24/1990,191,94.04183083,SJRcorridor,C,13
San Joaquin River @ Mossdale Bridge - C7A,10/24/1990,739,94.04183083,SJRcorridor,C,108
Old River nr Tracy,10/24/1990,1140,94.04183083,SouthDelta,C,187
Grant Ln Can @ Tracy Rd Bdg,10/24/1990,1030,94.04183083,SouthDelta,C,162
Grant Line/Fabian/Bell Canals nr Old R.,10/24/1990,703,94.04183083,SouthDelta,C,138
Middle River at Bacon Island Bridge,10/30/1990,656,93.26510574,OMR,C,103
Old River North of Rock Slough (St 4b),10/31/1990,832,92.89347904,OMR,C,183
Rock Slough @ Old River,10/31/1990,828,92.89347904,OMR,C,180
Grant Line/Fabian/Bell Canals nr Old R.,10/31/1990,817,92.89347904,SouthDelta,C,142
Clifton Court Intake,11/13/1990,689,93.89378554,OMR,C,134
Middle River at Bacon Island Bridge,11/13/1990,625,93.89378554,OMR,C,101
Old River North of Rock Slough (St 4b),11/14/1990,859,93.90716742,OMR,C,194
Rock Slough @ Old River,11/14/1990,848,93.90716742,OMR,C,191
Grant Line/Fabian/Bell Canals nr Old R.,11/14/1990,715,93.90716742,SouthDelta,C,132
Middle River at Bacon Island Bridge,11/27/1990,618,93.19458317,OMR,C,105
Old River North of Rock Slough (St 4b),11/28/1990,959,92.60675328,OMR,C,220
Rock Slough @ Old River,11/28/1990,949,92.60675328,OMR,C,214
Grant Line/Fabian/Bell Canals nr Old R.,11/28/1990,829,92.60675328,SouthDelta,C,129
Clifton Court Intake,12/11/1990,853,93.08539402,OMR,C,185
Middle River at Bacon Island Bridge,12/11/1990,542,93.08539402,OMR,C,93
Rock Slough @ Old River,12/12/1990,1100,93.02603777,OMR,C,257
Old River North of Rock Slough (St 4b),12/12/1990,1060,93.02603777,OMR,C,248
Grant Line/Fabian/Bell Canals nr Old R.,12/12/1990,781,93.02603777,SouthDelta,C,160
Rock Slough @ Old River,1/2/1991,907,93.51732212,OMR,C,207
Old River North of Rock Slough (St 4b),1/2/1991,880,93.51732212,OMR,C,198
Middle River at Bacon Island Bridge,1/2/1991,536,93.51732212,OMR,C,93
Grant Line/Fabian/Bell Canals nr Old R.,1/2/1991,1100,93.51732212,SouthDelta,C,164
Old River South of Rock Slough (St 5A),1/4/1991,860,93.20280671,OMR,C,191
Middle River at Bacon Island Bridge,1/15/1991,501,92.72130445,OMR,C,83
Rock Slough @ Old River,1/16/1991,862,92.74078739,OMR,C,190
Old River North of Rock Slough (St 4b),1/16/1991,861,92.74078739,OMR,C,187
Grant Line/Fabian/Bell Canals nr Old R.,1/16/1991,1150,92.74078739,SouthDelta,C,167
Rock Slough @ Old River,1/29/1991,897,94.90599798,OMR,C,199
Old River North of Rock Slough (St 4b),1/29/1991,878,94.90599798,OMR,C,195
Middle River at Bacon Island Bridge,1/29/1991,532,94.90599798,OMR,C,92
Little Connection Sl. @ Empire Tr.,1/29/1991,344,94.90599798,SJRcorridor,C,39
San Joaquin River @ Mossdale Bridge - C7A,1/29/1991,1100,94.90599798,SJRcorridor,C,169
Old River nr Tracy,1/29/1991,1320,94.90599798,SouthDelta,C,210
Grant Ln Can @ Tracy Rd Bdg,1/29/1991,1240,94.90599798,SouthDelta,C,196
Grant Line/Fabian/Bell Canals nr Old R.,1/29/1991,700,94.90599798,SouthDelta,C,133
Clifton Court Intake,1/31/1991,731,94.0793962,OMR,C,146
Old River South of Rock Slough (St 5A),2/1/1991,881,94.15033685,OMR,C,194
Middle River at Bacon Island Bridge,2/13/1991,557,94.27904419,OMR,C,96
Old River North of Rock Slough (St 4b),2/14/1991,1090,93.77396204,OMR,C,257
Rock Slough @ Old River,2/14/1991,1070,93.77396204,OMR,C,250
Grant Line/Fabian/Bell Canals nr Old R.,2/14/1991,1080,93.77396204,SouthDelta,C,168
Old River North of Rock Slough (St 4b),2/25/1991,1080,94.18554964,OMR,C,250
Rock Slough @ Old River,2/25/1991,1080,94.18554964,OMR,C,240
Grant Line/Fabian/Bell Canals nr Old R.,2/25/1991,840,94.18554964,SouthDelta,C,157
Middle River at Bacon Island Bridge,2/26/1991,610,94.34149831,OMR,C,110
Clifton Court Intake,2/27/1991,840,95.15255136,OMR,C,177
Old River South of Rock Slough (St 5A),3/1/1991,1050,95.64094598,OMR,C,244
Middle River at Bacon Island Bridge,3/11/1991,514,78.62871498,OMR,C,84
Rock Slough @ Old River,3/12/1991,859,78.72735886,OMR,C,184
Old River North of Rock Slough (St 4b),3/12/1991,779,78.72735886,OMR,C,163
Grant Line/Fabian/Bell Canals nr Old R.,3/12/1991,1210,78.72735886,SouthDelta,C,180
Middle River at Bacon Island Bridge,3/25/1991,469,72.32639176,OMR,C,72
Rock Slough @ Old River,3/26/1991,567,72.01442228,OMR,C,104
Old River North of Rock Slough (St 4b),3/26/1991,549,72.01442228,OMR,C,101
Grant Line/Fabian/Bell Canals nr Old R.,3/26/1991,698,72.01442228,SouthDelta,C,84
Clifton Court Intake,3/27/1991,548,71.68911216,OMR,C,96
Rock Slough @ Old River,4/9/1991,323,70.47185036,OMR,C,42
Old River North of Rock Slough (St 4b),4/9/1991,320,70.47185036,OMR,C,40
Middle River at Bacon Island Bridge,4/9/1991,306,70.47185036,OMR,C,35
Grant Line/Fabian/Bell Canals nr Old R.,4/9/1991,666,70.47185036,SouthDelta,C,88
Middle River at Bacon Island Bridge,4/23/1991,294,85.01362795,OMR,C,29
San Joaquin River @ Mossdale Bridge - C7A,4/23/1991,1330,85.01362795,SJRcorridor,C,197
Little Connection Sl. @ Empire Tr.,4/23/1991,251,85.01362795,SJRcorridor,C,20
Old River nr Tracy,4/23/1991,1510,85.01362795,SouthDelta,C,255
Grant Ln Can @ Tracy Rd Bdg,4/23/1991,1360,85.01362795,SouthDelta,C,226
Clifton Court Intake,4/24/1991,792,86.48122671,OMR,C,116
Contra Costa PP Number 01,5/21/1991,537,91.14886705,OMR,C,89
Clifton Court Intake,5/21/1991,527,91.14886705,OMR,C,73
Middle River at Bacon Island Bridge,5/21/1991,359,91.14886705,OMR,C,45
Old River North of Rock Slough (St 4b),5/22/1991,613,90.63835999,OMR,C,127
Rock Slough @ Old River,5/22/1991,596,90.63835999,OMR,C,122
Grant Line/Fabian/Bell Canals nr Old R.,5/22/1991,479,90.63835999,SouthDelta,C,65
Middle River at Bacon Island Bridge,6/11/1991,468,92.37007644,OMR,C,76
Old River North of Rock Slough (St 4b),6/13/1991,719,92.96709129,OMR,C,148
Rock Slough @ Old River,6/13/1991,713,92.96709129,OMR,C,147
Grant Line/Fabian/Bell Canals nr Old R.,6/13/1991,575,92.96709129,SouthDelta,C,102
Contra Costa PP Number 01,6/24/1991,705,92.83977948,OMR,C,155
Clifton Court Intake,6/25/1991,607,93.04612539,OMR,C,126
Rock Slough @ Old River,6/26/1991,647,92.70986559,OMR,C,133
Old River North of Rock Slough (St 4b),6/26/1991,639,92.70986559,OMR,C,131
Grant Line/Fabian/Bell Canals nr Old R.,6/26/1991,636,92.70986559,SouthDelta,C,108
Middle River at Bacon Island Bridge,6/28/1991,451,91.92518677,OMR,C,72
Middle River at Bacon Island Bridge,7/8/1991,414,90.66370954,OMR,C,68
Old River North of Rock Slough (St 4b),7/10/1991,648,92.07471565,OMR,C,135
Rock Slough @ Old River,7/10/1991,630,92.07471565,OMR,C,130
Grant Line/Fabian/Bell Canals nr Old R.,7/10/1991,564,92.07471565,SouthDelta,C,98
Clifton Court Intake,7/23/1991,528,91.47785985,OMR,C,106
Rock Slough @ Old River,7/24/1991,596,92.78926842,OMR,C,135
Old River North of Rock Slough (St 4b),7/24/1991,595,92.78926842,OMR,C,134
Middle River at Bacon Island Bridge,7/24/1991,404,92.78926842,OMR,C,66
San Joaquin River @ Mossdale Bridge - C7A,7/24/1991,962,92.78926842,SJRcorridor,C,168
Little Connection Sl. @ Empire Tr.,7/24/1991,275,92.78926842,SJRcorridor,C,40
Old River nr Tracy,7/24/1991,1110,92.78926842,SouthDelta,C,202
Grant Ln Can @ Tracy Rd Bdg,7/24/1991,974,92.78926842,SouthDelta,C,176
Grant Line/Fabian/Bell Canals nr Old R.,7/24/1991,511,92.78926842,SouthDelta,C,102
Middle R @ Tracy Rd Bdg,7/24/1991,454,92.78926842,SouthDelta,C,71
Middle River at Bacon Island Bridge,8/5/1991,415,91.32485805,OMR,C,68
Rock Slough @ Old River,8/7/1991,546,92.52821793,OMR,C,124
Old River North of Rock Slough (St 4b),8/7/1991,539,92.52821793,OMR,C,120
Grant Line/Fabian/Bell Canals nr Old R.,8/7/1991,536,92.52821793,SouthDelta,C,112
Contra Costa PP Number 01,8/21/1991,699,88.57096592,OMR,C,145
Old River North of Rock Slough (St 4b),8/21/1991,551,88.57096592,OMR,C,110
Rock Slough @ Old River,8/21/1991,550,88.57096592,OMR,C,110
Middle River at Bacon Island Bridge,8/21/1991,347,88.57096592,OMR,C,55
San Joaquin River @ Mossdale Bridge - C7A,8/21/1991,950,88.57096592,SJRcorridor,C,156
Little Connection Sl. @ Empire Tr.,8/21/1991,245,88.57096592,SJRcorridor,C,29
Old River nr Tracy,8/21/1991,1140,88.57096592,SouthDelta,C,195
Grant Ln Can @ Tracy Rd Bdg,8/21/1991,1000,88.57096592,SouthDelta,C,174
Grant Line/Fabian/Bell Canals nr Old R.,8/21/1991,840,88.57096592,SouthDelta,C,135
Clifton Court Intake,9/10/1991,469,92.73110822,OMR,C,87
Middle River at Bacon Island Bridge,9/10/1991,323,92.73110822,OMR,C,48
Contra Costa PP Number 01,9/11/1991,782,92.53683095,OMR,C,166
Rock Slough @ Old River,9/12/1991,722,88.08357466,OMR,C,159
Old River North of Rock Slough (St 4b),9/12/1991,702,88.08357466,OMR,C,156
Grant Line/Fabian/Bell Canals nr Old R.,9/12/1991,423,88.08357466,SouthDelta,C,71
Middle River at Bacon Island Bridge,9/24/1991,365,90.17385402,OMR,C,55
Rock Slough @ Old River,9/26/1991,741,89.13268814,OMR,C,162
Old River North of Rock Slough (St 4b),9/26/1991,705,89.13268814,OMR,C,149
Grant Line/Fabian/Bell Canals nr Old R.,9/26/1991,457,89.13268814,SouthDelta,C,80
Middle River at Bacon Island Bridge,10/8/1991,398,88.19157893,OMR,C,57
Old River North of Rock Slough (St 4b),10/10/1991,563,88.47167384,OMR,C,110
Rock Slough @ Old River,10/10/1991,554,88.47167384,OMR,C,106
Grant Line/Fabian/Bell Canals nr Old R.,10/10/1991,430,88.47167384,SouthDelta,C,70
Old River North of Rock Slough (St 4b),10/23/1991,665,94.27657666,OMR,C,138
Rock Slough @ Old River,10/23/1991,637,94.27657666,OMR,C,133
Contra Costa PP Number 01,10/23/1991,585,94.27657666,OMR,C,118
Middle River at Bacon Island Bridge,10/23/1991,365,94.27657666,OMR,C,53
San Joaquin River @ Mossdale Bridge - C7A,10/23/1991,727,94.27657666,SJRcorridor,C,108
Little Connection Sl. @ Empire Tr.,10/23/1991,160,94.27657666,SJRcorridor,C,12
Old River nr Tracy,10/23/1991,1220,94.27657666,SouthDelta,C,202
Grant Ln Can @ Tracy Rd Bdg,10/23/1991,997,94.27657666,SouthDelta,C,156
Grant Line/Fabian/Bell Canals nr Old R.,10/23/1991,463,94.27657666,SouthDelta,C,81
Contra Costa PP Number 01,11/19/1991,836,93.6335894,OMR,C,186
Clifton Court Intake,11/21/1991,688,93.42904814,OMR,C,141
Middle River at Bacon Island Bridge,11/21/1991,547,93.42904814,OMR,C,93
Contra Costa PP Number 01,12/9/1991,988,94.2937316,OMR,C,233
Clifton Court Intake,12/11/1991,810,94.35994762,OMR,C,158
Middle River at Bacon Island Bridge,12/11/1991,609,94.35994762,OMR,C,114
Rock Slough @ Old River,12/19/1991,967,95.49778406,OMR,C,215
Old River North of Rock Slough (St 4b),12/19/1991,950,95.49778406,OMR,C,215
Grant Line/Fabian/Bell Canals nr Old R.,12/19/1991,909,95.49778406,SouthDelta,C,150
Middle River at Bacon Island Bridge,1/7/1992,519,93.01508883,OMR,C,82
Rock Slough @ Old River,1/23/1992,792,92.69366513,OMR,C,176
Contra Costa PP Number 01,1/23/1992,732,92.69366513,OMR,C,156
Middle River at Bacon Island Bridge,1/23/1992,455,92.69366513,OMR,C,70
San Joaquin River @ Mossdale Bridge - C7A,1/23/1992,1080,92.69366513,SJRcorridor,C,160
Little Connection Sl. @ Empire Tr.,1/23/1992,247,92.69366513,SJRcorridor,C,18
Old River nr Tracy,1/23/1992,1150,92.69366513,SouthDelta,C,176
Grant Ln Can @ Tracy Rd Bdg,1/23/1992,1100,92.69366513,SouthDelta,C,166
Grant Line/Fabian/Bell Canals nr Old R.,1/23/1992,546,92.69366513,SouthDelta,C,91
Contra Costa PP Number 01,2/24/1992,793,66.71267132,OMR,C,150
Clifton Court Intake,2/25/1992,554,65.86224313,OMR,C,84
Rock Slough @ Old River,3/11/1992,318,67.72093556,OMR,C,36
Old River North of Rock Slough (St 4b),3/11/1992,302,67.72093556,OMR,C,33
Grant Line/Fabian/Bell Canals nr Old R.,3/11/1992,360,67.72093556,SouthDelta,C,43
Contra Costa PP Number 01,3/24/1992,421,67.98576989,OMR,C,51
Clifton Court Intake,3/26/1992,321,68.43776556,OMR,C,34
Middle River at Bacon Island Bridge,3/26/1992,290,68.43776556,OMR,C,28
Middle River at Bacon Island Bridge,4/7/1992,297,81.84286737,OMR,C,27
Rock Slough @ Old River,4/8/1992,334,79.86326901,OMR,C,37
Old River North of Rock Slough (St 4b),4/8/1992,327,79.86326901,OMR,C,36
Grant Line/Fabian/Bell Canals nr Old R.,4/8/1992,340,79.86326901,SouthDelta,C,36
Contra Costa PP Number 01,4/22/1992,362,77.19407905,OMR,C,42
Middle River at Bacon Island Bridge,4/22/1992,335,77.19407905,OMR,C,37
Rock Slough @ Old River,4/22/1992,330,77.19407905,OMR,C,36
Old River North of Rock Slough (St 4b),4/22/1992,325,77.19407905,OMR,C,35
San Joaquin River @ Mossdale Bridge - C7A,4/22/1992,834,77.19407905,SJRcorridor,C,120
Little Connection Sl. @ Empire Tr.,4/22/1992,231,77.19407905,SJRcorridor,C,18
Old River nr Tracy,4/22/1992,1110,77.19407905,SouthDelta,C,175
Grant Ln Can @ Tracy Rd Bdg,4/22/1992,932,77.19407905,SouthDelta,C,138
Grant Line/Fabian/Bell Canals nr Old R.,4/22/1992,409,77.19407905,SouthDelta,C,50
Rock Slough @ Old River,5/5/1992,337,86.61933596,OMR,C,40
Old River North of Rock Slough (St 4b),5/5/1992,331,86.61933596,OMR,C,38
Grant Line/Fabian/Bell Canals nr Old R.,5/5/1992,397,86.61933596,SouthDelta,C,49
Middle River at Bacon Island Bridge,5/7/1992,456,90.34949329,OMR,C,59
Contra Costa PP Number 01,5/19/1992,451,92.35936602,OMR,C,68
Clifton Court Intake,5/21/1992,463,91.77345049,OMR,C,64
Middle River at Bacon Island Bridge,5/21/1992,458,91.77345049,OMR,C,64
Clifton Court Intake,6/4/1992,569,92.61021102,OMR,C,94
Middle River at Bacon Island Bridge,6/9/1992,535,88.84783983,OMR,C,88
Rock Slough @ Old River,6/11/1992,947,90.14218042,OMR,C,217
Old River North of Rock Slough (St 4b),6/11/1992,934,90.14218042,OMR,C,214
Grant Line/Fabian/Bell Canals nr Old R.,6/11/1992,686,90.14218042,SouthDelta,C,126
Contra Costa PP Number 01,6/23/1992,885,92.2794422,OMR,C,196
Clifton Court Intake,6/25/1992,724,90.85817896,OMR,C,146
Middle River at Bacon Island Bridge,6/25/1992,564,90.85817896,OMR,C,104
Rock Slough @ Old River,7/9/1992,812,91.63677332,OMR,C,184
Old River North of Rock Slough (St 4b),7/9/1992,795,91.63677332,OMR,C,179
Grant Line/Fabian/Bell Canals nr Old R.,7/9/1992,724,91.63677332,SouthDelta,C,146
Old River North of Rock Slough (St 4b),7/22/1992,909,92.3938467,OMR,C,216
Contra Costa PP Number 01,7/22/1992,905,92.3938467,OMR,C,208
Rock Slough @ Old River,7/22/1992,899,92.3938467,OMR,C,214
Middle River at Bacon Island Bridge,7/22/1992,527,92.3938467,OMR,C,103
San Joaquin River @ Mossdale Bridge - C7A,7/22/1992,979,92.3938467,SJRcorridor,C,168
Little Connection Sl. @ Empire Tr.,7/22/1992,179,92.3938467,SJRcorridor,C,15
Old River nr Tracy,7/22/1992,1120,92.3938467,SouthDelta,C,206
Grant Ln Can @ Tracy Rd Bdg,7/22/1992,1100,92.3938467,SouthDelta,C,189
Grant Line/Fabian/Bell Canals nr Old R.,7/22/1992,900,92.3938467,SouthDelta,C,172
Middle River at Bacon Island Bridge,8/4/1992,571,93.425676,OMR,C,117
Rock Slough @ Old River,8/6/1992,878,92.5804813,OMR,C,211
Old River North of Rock Slough (St 4b),8/6/1992,840,92.5804813,OMR,C,200
Old River North of Rock Slough (St 4b),8/19/1992,915,92.0935494,OMR,C,218
Contra Costa PP Number 01,8/19/1992,904,92.0935494,OMR,C,208
Rock Slough @ Old River,8/19/1992,901,92.0935494,OMR,C,212
Middle River at Bacon Island Bridge,8/19/1992,484,92.0935494,OMR,C,92
Little Connection Sl. @ Empire Tr.,8/19/1992,163,92.0935494,SJRcorridor,C,11
Old River nr Tracy,8/19/1992,1160,92.0935494,SouthDelta,C,217
Grant Ln Can @ Tracy Rd Bdg,8/19/1992,1080,92.0935494,SouthDelta,C,185
